ID_evaluacion,evaluacion,calificacion,sentimiento
17583,Ideal para aquellos que no usan muchas aplicaciones (8 g) y no les gustan los teléfonos celulares grandes,4,positivo
99330,"Necesitaba uno para instalar un programa de inventario y financiero, no encajaba en la memoria, un pequeño programa.",1,negativo
33974,"Novinhas, coronas http://www.novinhazapzap.com.br/",5,positivo
97103,"¡Bien tecnológico y versátil, puedo hacer todo lo que contenga! Excelente cámara ... Ameeeii, hasta ahora no pude hacer la mitad de lo que él me propone.",4,positivo
75773,Excelente marca para que el bebé descanse y con todo salvo exactamente como en la foto perfecta y la entrega profesional de la entrega! ¡Felicitaciones!,5,positivo
80295,Fácil de jugar y seguro. La masa de buena calidad y las piezas resistentes.,5,positivo
98984,"El producto no llegó a mi residencia, solo llegó una vez para entregarlo fue solo 2 intentos, pero enviaron el correo allí en Arujá, y yo vivo en la zona este de São Paulo.",1,negativo
24780,Superó las expectativas. Llegó a tiempo y cumple con todas mis demandas,5,positivo
42717,Solicité la devolución. ¡Código postal y hasta ahora no lo he recibido!,1,negativo
73679,"¡Super recomendó, superó mis expectativas, hermosas y con una batería muy resistente!",5,positivo
24392,"Menos de 1 mes de uso El dispositivo ya no se enciende, decepcionado",1,negativo
41104,"Compré este kit, además del tiempo de entrega que tomé, el producto no funciona correctamente, usé un límite, dejé las 24 horas detenidas cuando el empaque envía y cuando fui a probar mi gorra húmeda e incluso cuando fui a probar con algo más fuerte (jarabe de vainilla), la marca estaba allí, ¡quería que mi dinero regresara!",1,negativo
20935,No lo he recibido todavía y todavía espero,1,negativo
41526,No lo entiendo porque está vendiendo el mismo teléfono celular dos precios diferentes 195.00 i el mismo 334.00,2,negativo
81366,¡Quédate horas frente a la computadora sin cansarte el brazo y sin dolor!,4,positivo
102238,No he recibido el producto hasta el día de hoy y nadie me llamó. Ahora donde lo has visto. Comprar no recibir. Parece que tengo que ir a Procon es procesar la empresa para ver que toma la forma en que respeta al cliente.,1,negativo
62012,El depilador se quemó con menos de 1 año de uso. No recomiendo el producto.,1,negativo
3104,"Muy fácil de usar, cualquiera puede configurar tan pronto como reciba, muy autoexplantador. Estoy disfrutando todo hasta ahora. Nada que quejarse.",4,positivo
32954,"Podría tener algunas páginas para leer, solo que podíamos ver el contenido que tiene en él.",2,negativo
68587,"Recomiendo este dispositivo, para teléfonos inteligentes hasta 1,500.00 es el mejor",4,positivo
45486,Estoy súper satisfecho con los puntos positivos de la sartén: practicidad y velocidad en la cocina de arroz y verduras ideales para una pequeña familia y soltero (a). Punto negativo: nada,4,positivo
30191,"No lo recomiendo. No puedes usarlo con una camisa transparente, porque está en la lista. Y está muy suelto en la cintura y justo en el busto y la cadera.",2,negativo
115391,"Esta llave puede dar los huesos de torque correctos de los puños rotadores a los huesos del derrame. Puede ganar mucho dinero si es quiropráctica, ortopedista esta es su herramienta para dorsal",5,positivo
86393,Muy bien no estaba en casa y me llamé advirtiendo que estaba en mi puerta esperando,5,positivo
88097,"En el primer corte de energía, lo necesitaba ya no funcionaba. Se sirve solo como un estabilizador, una función de descanso no funciona.",2,negativo
74686,"Buenas tardes hasta ahora estaba esperando una respuesta del vendedor en la bicicleta. Un día después de que llegó mi producto, se encontró un defecto de fábrica que hablé con ellos, expliqué la situación que intenté resolverlo lo mejor posible sin tener que difamar su marca debido a algo que cada consumidor puede estar en riesgo porque los defectos suceden más simplemente que me olvidaron que tengo el producto en casa. Así que decidí apelar a otra parte porque me dejan hablando y pagué y tenía mucha paciencia con ellos más de un mes para resolver y nada. Que me preguntaste qué estaba pensando que decidí hablar, espero que puedas ayudarme con esta vergüenza de que estoy esperando una respuesta tuya muchas gracias y que tengas una buena tarde.",1,negativo
61314,"Hasta ahora, la televisión no ha llegado con defecto, está funcionando muy bien. La entrega no fue satisfactoria, porque la entrega es subcontratada y, en lugar de llevarla a mi casa, tuve que ir a la casa del repartidor. Encontré la altura.",2,negativo
57984,"No he recibido mi producto hasta hoy con casi 2 meses hice la compra, por lo que no puedo evaluar con precisión.",1,negativo
16134,"Me gustó el producto, es muy bueno, con el olor y cumple con los requisitos, especialmente para los perros de pelo largo.",4,positivo
90326,"Entregado rápido y me encantó el tenis, de gran calidad, recomiendo al vendedor",5,positivo
48844,"Nuestro ! Tenía más probabilidades de pedir la fuente de mi hermano y mi regañón. La fuente ha llegado en perfectas condiciones, un buen embalaje y funciona perfectamente, excelente producto.",4,positivo
93012,"El producto está en desacuerdo con el modelo A5 2017, y hasta ahora no he podido hacer el intercambio que no indico a nadie Notas 0, el teléfono telefónico es que Pesmo no tiene opción para intercambiar o hablar con un asistente, no devuelve la muy mala conexión para mejorar",1,negativo
49775,"Producto de alta calidad, pero creo que deberían entregarse más rápido.",5,positivo
73198,Todavía no he recibido el producto. Solicito una solución urgente.,1,negativo
129797,"La justa saga de baile continúa. Vale la pena comprar, producto adecuado para niños y adolescentes.",5,positivo
16047,"Muy eficiente, ¡me gustó que encontré los cables débiles y anime poco!",4,positivo
50756,"Ni siquiera obtuve el producto, ni devolví mi dinero, mucho menos respondí a mis correos electrónicos.",1,negativo
67216,"Llegó mucho antes de la fecha estimada, ¡parece ser de gran calidad además de ser hermosa!",4,positivo
100037,"No me gustó el producto, tiene la opción de cortar mejor el toque, pero no funcionó, corté y, sin embargo, no encajaba, no me gustó el producto",2,negativo
11616,"horrible, dinero tirado, segunda impresora que tengo de esta marca",1,negativo
129910,Estoy muy satisfecho con la compra de este teléfono móvil.,5,positivo
41926,Realmente me gusta el producto y lo recomiendo. Porque conmigo nunca dio problemas.,4,positivo
13160,"La publicidad que encaja en el auto es una mentira. No se ajustó a mi palio, ¡espero que un contacto!",1,negativo
19425,Vale la pena. ¡Mejor costo x beneficio entre los productos Razer! ¡Ni siquiera noté una diferencia entre él y mi Mamba retirada!,5,positivo
62953,"El plástico del asiento es muy estrecho, dejando los lados con un gran espacio abierto, un peligro para los niños que usan.",2,negativo
52668,Gran calidad y entrega muy rápida recomiendo este producto,5,positivo
54030,La calidad es promedio. Lindo. Pero no me gustó mucho.,2,negativo
112092,¡Compré si el producto es una basura de carisma! ¡Pobre algo malo!,1,negativo
8085,"Esperando el producto hasta ahora, me gustaría que me enviara el código de seguimiento",1,negativo
32532,"El vendedor que digo que era la pila era la causa que compré no tiene una línea vertical u horizontal solo tiene un pequeño punto que refleja la pared que tuve que comprar batería que gasté bien dinero no viene nada ni manual de instrucciones. Y dinero arrojado a la basura La peor compra que hice, tenía la intención de comprar un martillo de este vendedor, nunca volveré a comprar nada de él.",1,negativo
43628,Muy buen vodka. Fue entregado súper rápido. Recomiendo.,5,positivo
129916,Totalmente satisfecho con este producto !!! Lo recomendaría seguro.,5,positivo
113798,"Excelente producto que recomiendo, el dispositivo funcione correctamente y mucho en la información.",4,positivo
81170,"Muy buen dispositivo, tanto hardware como sistema operativo MI con muchas características.",5,positivo
117137,"Teléfono celular de muy bajo sonido, control de volumen casi inoperativo. Se le compré a mi madre que ella es anciana que odiaba. Él habla los números mientras escribes, pero la voz falló constantemente. No lo recomiendo y no compraría si supiera antes de la mala calidad del dispositivo.",1,negativo
111070,"Pido ayuda en cómo cambiar los amortiguadores delanteros, ya que no se lo dieron a mi auto.   Mi auto es Renault Clio RL 1999/1999. La frontal amortiguada llegaron 94/98 y ahora no para encajar. Los amortiguadores traseros eran buenos.  El número de mi pedido es 02-661458536. También me gustaría solicitar, si es posible, la factura resentida, ya que ya no está en su correo electrónico. Respetuosamente. Antonio Carlos Barbosa.",1,negativo
20068,"Recomiendo, muy buen excelente producto todo debería leer",5,positivo
23844,"Quiero cambiar el producto por voltaje 110, pero estoy esperando el contacto de alguien y hasta ahora nada, obtengo el producto sin poder usar desafortunadamente",1,negativo
104450,"La lámpara musical llegó hoy, hoy no funcionó con audio, solo ligero y conectado, pero el audio no funciona. ¿Alguien puede ayudarme con este problema?",1,negativo
66252,El producto tiene baja calidad. No tiene apagón y tardó demasiado en llegar. pasó la fecha límite.,1,negativo
47746,"Pésimo, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible, terrible.  Compré 3 veces y no recibí ninguna.",1,negativo
42199,"Bueno, pero se lo compré a mi madre, pensando que sería similar a mi metal J7 (porque era de la serie J de Samsung), pero me decepcionó cuando me di cuenta de que la batería no es extraíble.   Me parece ridículo lo que están haciendo con los teléfonos celulares ahora. Este negocio de no poder eliminar la batería es una de las cosas que más estropean el teléfono, porque la batería supera o hay un bloqueo en el sistema operativo, y no puede apagar el teléfono, cortando la fuente de alimentación (eliminando la batería). Su viejo hombre quemó la placa base por eso. Se cerró y no pudo cortar la energía. Tenía que estar atento hasta que termine la batería. Resultado: sobrecalentado y quemado la placa.  Empresas que hacen esto para disminuir la vida de los teléfonos móviles y nos obligan a comprar otro.  De todos modos ... no recomiendo esto ni ningún otro teléfono de ninguna marca que la batería no sea extraíble.",2,negativo
9045,Cumplió con las expectativas. 100% de producto como se menciona en el anuncio,4,positivo
89050,Algunas piezas vinieron literalmente pegadas a la caja y no podían quitar el pegamento y con esto las piezas estaban manchadas de pegamento y eran muy feas ......,2,negativo
41917,"Estoy satisfecho con el precio, la velocidad de entrega y el producto en perfectas condiciones.",4,positivo
75598,"Me gustó lo que compré. Era exactamente lo que quería. Llegó antes de lo esperado, bien lleno y estoy feliz por la compra que hice.",5,positivo
110891,El pronóstico de entrega fue para el 27 de abril. Y hasta ahora no hay nada que llegar,1,negativo
40858,Gran producto ... las papas fritas están secas.   Recomiendo.,5,positivo
19232,"Realmente me gustó el producto, muy bueno, fácil de usar y práctico.",5,positivo
17272,Excelente producto y entrega antes de la fecha límite ... Recomiendo a todos.,5,positivo
112204,"El día que llegué ya, el pan de queso de pan ha sido 1 mes que llegó y me encanta",5,positivo
24596,Teléfono perfecto. Cumplir con mis serias expectativas son de excelente calidad. Recomendar,5,positivo
103993,"¡Muy bien! ¡Aplicé mis necesidades, su entrega fue súper rápida!",4,positivo
5606,"El dispositivo tiene poca capacidad para capturar la señal de Internet. Tendré que comprar otro dispositivo porque no puedo conectarme en Internet. El dispositivo está programado para servir al operador OI y su pantalla de iniciación presenta el logotipo de OI. No hice ningún acuerdo con este operador, por lo que no estaba satisfecho con esto. Cuando estoy en un área donde la señal es muy fuerte, el dispositivo funciona bien. Pero si la señal es un poco débil, los problemas ya están comenzando.",2,negativo
5950,"Muy buen perfume, compraré de nuevo, lo recomiendo.",5,positivo
